Diseases,Temperature,Weather,Region_Type,Air_Quality,Water_Quality,Humidity,time_delay,Risk_percent
Tuberculosis,1,21,18,4,6,3,29,43
Tuberculosis,3,23,17,5,5,1,30,22
Tuberculosis,2,22,18,4,4,2,29,31
Tuberculosis,3,27,11,5,5,3,30,26
Tuberculosis,2,23,9,6,4,1,28,31
Tuberculosis,1,19,17,5,5,3,29,29
Tuberculosis,3,22,14,4,4,2,30,43
Tuberculosis,1,24,11,5,6,1,28,29
Tuberculosis,2,22,9,4,4,2,30,36
Common Cold,3,24,18,6,6,3,29,6
Common Cold,2,22,17,4,5,2,28,9
Common Cold,3,27,12,6,6,1,30,7
Common Cold,2,26,8,5,5,2,29,11
Common Cold,3,21,15,6,4,3,28,5
Common Cold,1,23,9,5,6,2,30,10
Common Cold,2,25,10,6,4,1,29,7
Common Cold,1,27,16,5,6,3,28,7
Common Cold,2,25,11,4,5,1,29,8
Common Cold,3,24,9,6,6,2,28,5
Pneumonia,2,27,18,5,5,1,29,24
Pneumonia,3,23,10,6,6,3,30,33
Pneumonia,2,24,16,5,5,2,28,31
Pneumonia,1,21,17,6,6,3,29,29
Pneumonia,3,23,10,4,5,1,28,22
Pneumonia,1,25,8,5,4,3,29,36
Pneumonia,3,23,17,6,5,1,30,28
Pneumonia,1,20,7,5,6,2,28,40
Pneumonia,2,27,17,4,5,1,30,26
Pneumonia,1,21,16,6,4,2,28,28
Dimorphic hemmorhoids(piles),2,20,17,4,5,1,29,34
Dimorphic hemmorhoids(piles),3,23,18,6,4,2,30,22
Dimorphic hemmorhoids(piles),1,20,9,5,5,1,28,43
Dimorphic hemmorhoids(piles),2,23,8,4,4,2,29,26
Dimorphic hemmorhoids(piles),1,26,14,5,6,1,28,24
Dimorphic hemmorhoids(piles),3,24,15,4,4,2,29,22
Dimorphic hemmorhoids(piles),1,22,11,5,5,3,30,37
Dimorphic hemmorhoids(piles),3,24,7,6,4,2,28,22
Dimorphic hemmorhoids(piles),1,19,16,4,5,3,30,31
Dimorphic hemmorhoids(piles),3,22,13,5,6,2,29,36
Heart attack,1,27,17,4,5,3,30,34
Heart attack,2,21,12,5,4,2,29,26
Heart attack,1,20,7,6,6,1,28,34
Heart attack,3,27,10,4,4,3,30,36
Heart attack,2,26,15,6,5,2,28,31
Heart attack,1,25,8,5,4,3,29,40
Heart attack,2,27,18,4,6,1,28,24
Heart attack,1,26,16,6,5,3,30,40
Heart attack,3,27,11,4,6,2,29,26
Heart attack,2,23,8,5,5,1,28,26
Varicose veins,1,21,11,4,6,2,29,22
Varicose veins,2,19,8,6,5,3,30,34
Varicose veins,1,23,15,4,4,1,28,20
Varicose veins,2,21,17,6,6,3,29,41
Varicose veins,1,23,13,4,5,2,28,24
Varicose veins,3,26,7,5,4,3,30,33
Varicose veins,1,27,15,4,5,1,28,24
Varicose veins,3,25,11,6,6,2,30,26
Varicose veins,1,19,10,5,5,1,28,28
Varicose veins,3,22,12,4,4,3,29,36
Hypothyroidism,2,21,9,5,5,1,30,24
Hypothyroidism,3,26,13,6,6,2,28,30
Hypothyroidism,1,23,18,5,5,1,30,31
Hypothyroidism,2,27,8,6,6,2,29,24
Hypothyroidism,1,23,12,4,4,1,30,40
Hypothyroidism,3,24,14,6,5,3,29,22
Hypothyroidism,1,25,13,5,4,1,28,26
Hypothyroidism,3,20,7,6,6,2,29,31
Hypothyroidism,2,26,12,4,5,1,28,30
Hypothyroidism,1,22,13,6,6,2,29,29
Hyperthyroidism,3,23,17,4,4,3,28,43
Hyperthyroidism,2,24,10,5,6,2,29,29
Hyperthyroidism,1,20,8,4,4,1,28,40
Hyperthyroidism,2,22,10,6,6,3,30,26
Hyperthyroidism,1,24,15,4,5,2,29,31
Hyperthyroidism,2,22,16,5,6,3,28,28
Hyperthyroidism,1,19,11,6,5,1,29,34
Hyperthyroidism,3,23,17,5,6,3,28,36
Hyperthyroidism,1,24,11,4,5,2,30,22
Hyperthyroidism,2,22,13,6,6,3,29,37
Hypoglycemia,3,25,12,4,4,1,28,26
Hypoglycemia,1,22,14,6,6,3,30,40
Hypoglycemia,3,26,15,4,5,2,29,31
Hypoglycemia,1,21,13,5,6,3,30,44
Hypoglycemia,3,20,14,4,5,2,29,24
Hypoglycemia,2,26,13,5,6,1,28,22
Hypoglycemia,3,23,8,6,4,2,30,31
Hypoglycemia,1,19,12,4,6,1,29,33
Hypoglycemia,3,25,7,6,4,2,28,31
Hypoglycemia,2,19,17,4,5,1,29,28
Osteoarthristis,1,24,15,5,4,2,28,31
Osteoarthristis,2,25,13,6,5,1,30,26
Osteoarthristis,3,21,7,4,4,2,29,31
Osteoarthristis,2,19,12,6,6,3,28,24
Osteoarthristis,3,27,11,4,5,1,30,40
Osteoarthristis,2,20,17,5,4,3,28,28
Osteoarthristis,3,25,11,4,6,2,30,31
Osteoarthristis,2,26,10,6,5,3,28,36
Osteoarthristis,1,22,16,5,6,1,29,26
Osteoarthristis,2,19,12,4,4,2,28,31
Arthritis,1,21,14,6,6,1,30,24
Arthritis,2,19,12,5,4,2,29,33
Arthritis,3,25,17,6,5,1,30,26
Arthritis,2,21,18,5,4,2,29,40
Arthritis,1,19,17,4,6,1,28,29
Arthritis,2,21,15,5,4,3,30,40
Arthritis,3,25,13,6,5,1,29,24
Arthritis,1,23,15,4,6,2,28,36
Arthritis,2,26,14,5,5,3,30,29
Arthritis,3,24,16,4,4,2,28,36
(vertigo) Paroymsal  Positional Vertigo,2,23,12,5,6,3,29,28
(vertigo) Paroymsal  Positional Vertigo,3,21,9,4,5,1,28,28
(vertigo) Paroymsal  Positional Vertigo,1,26,7,6,4,2,30,36
(vertigo) Paroymsal  Positional Vertigo,2,25,17,4,6,1,29,22
(vertigo) Paroymsal  Positional Vertigo,1,20,7,6,5,3,28,24
(vertigo) Paroymsal  Positional Vertigo,3,27,18,4,6,1,30,40
(vertigo) Paroymsal  Positional Vertigo,1,20,16,5,4,2,29,26
(vertigo) Paroymsal  Positional Vertigo,2,22,12,4,5,1,30,36
(vertigo) Paroymsal  Positional Vertigo,3,23,18,5,6,3,29,31
(vertigo) Paroymsal  Positional Vertigo,2,22,16,6,4,1,30,31
Acne,3,25,11,5,5,3,28,26
Acne,2,23,9,6,4,2,30,24
Acne,1,19,8,4,6,1,29,22
Acne,2,22,9,5,4,2,30,30
Acne,3,23,14,6,5,3,29,22
Acne,1,21,17,5,6,1,30,43
Acne,3,20,18,4,4,3,28,22
Acne,1,24,8,6,5,1,30,31
Acne,3,19,7,5,6,3,28,30
Acne,2,23,15,6,4,1,29,29
Urinary tract infection,3,20,17,4,6,3,30,48
Urinary tract infection,2,25,15,6,5,1,28,29
Urinary tract infection,3,20,7,5,4,2,29,36
Urinary tract infection,1,19,12,6,6,3,28,26
Urinary tract infection,2,20,15,4,4,1,30,33
Urinary tract infection,1,23,18,6,6,3,28,28
Urinary tract infection,3,21,11,5,5,1,30,22
Urinary tract infection,2,20,10,4,6,3,28,34
Urinary tract infection,1,24,9,5,5,2,30,33
Urinary tract infection,2,21,10,6,4,3,28,31
Psoriasis,1,20,18,5,5,2,29,24
Psoriasis,3,25,15,4,4,1,28,24
Psoriasis,1,23,17,6,6,2,29,37
Psoriasis,2,19,13,5,4,3,28,33
Psoriasis,1,24,9,4,5,2,30,34
Psoriasis,2,26,8,5,4,1,29,22
Psoriasis,1,27,9,6,6,2,28,36
Psoriasis,2,21,13,5,4,1,29,34
Psoriasis,3,24,14,6,5,3,30,33
Psoriasis,2,21,11,5,4,1,28,22
Impetigo,3,19,17,4,5,3,29,26
Impetigo,1,22,14,5,6,1,28,33
Impetigo,3,27,10,6,5,2,29,26
Impetigo,2,22,8,4,6,1,28,36
Impetigo,3,20,14,5,4,3,29,31
Impetigo,1,24,18,4,5,2,28,30
Impetigo,2,20,11,6,4,3,29,31
Impetigo,1,27,9,5,6,1,28,40
Impetigo,2,22,12,4,4,2,30,22
Impetigo,1,21,7,6,6,3,29,28
Fungal infection,3,19,18,5,4,1,30,13
Fungal infection,1,25,10,4,5,3,29,14
Fungal infection,2,20,17,5,6,1,28,21
Fungal infection,3,23,8,4,4,3,30,12
Fungal infection,1,25,13,6,5,2,29,15
Fungal infection,3,20,9,5,4,3,30,15
Fungal infection,1,22,17,6,5,2,29,13
Fungal infection,3,25,12,4,4,1,28,15
Fungal infection,1,23,7,5,6,2,29,14
Fungal infection,3,21,16,4,4,1,28,11
Allergy,1,27,7,6,5,2,29,30
Allergy,2,21,16,4,6,1,30,31
Allergy,3,26,7,6,4,2,29,22
Allergy,2,24,13,4,6,3,28,48
Allergy,3,26,18,6,5,2,29,24
Allergy,1,19,17,5,6,3,30,36
Allergy,2,23,9,6,4,2,29,24
Allergy,1,25,8,5,5,1,28,28
Allergy,2,27,16,4,4,3,30,28
Allergy,3,26,17,5,6,1,28,26
GERD,1,27,15,4,5,3,30,36
GERD,3,26,11,6,4,2,29,31
GERD,1,20,9,4,6,1,28,24
GERD,2,25,11,6,5,3,29,31
GERD,3,24,18,5,6,2,30,24
GERD,1,21,9,4,5,1,28,33
GERD,3,20,14,5,4,2,30,28
GERD,2,26,10,4,6,3,29,26
GERD,3,27,17,6,4,2,30,28
GERD,2,20,12,5,6,3,28,36
Chronic cholestasis,3,22,16,4,4,2,30,22
Chronic cholestasis,1,21,18,6,5,1,29,36
Chronic cholestasis,3,19,14,5,4,2,28,22
Chronic cholestasis,2,27,13,6,5,1,29,36
Chronic cholestasis,3,21,18,5,6,2,28,29
Chronic cholestasis,1,20,7,6,5,1,30,28
Chronic cholestasis,2,24,13,5,6,2,28,37
Chronic cholestasis,1,26,9,6,5,3,30,22
Chronic cholestasis,3,25,8,4,4,1,29,40
Chronic cholestasis,1,23,17,6,5,3,28,29
Drug Reaction,3,27,10,4,6,1,30,26
Drug Reaction,2,26,8,6,4,2,29,24
Drug Reaction,3,24,12,4,5,1,30,34
Drug Reaction,1,19,11,6,4,3,29,24
Drug Reaction,2,27,17,4,5,2,28,33
Drug Reaction,3,25,12,6,6,1,30,24
Drug Reaction,1,20,10,5,4,3,28,22
Drug Reaction,3,22,14,4,6,2,30,34
Drug Reaction,2,26,9,5,5,1,29,24
Drug Reaction,1,24,16,6,6,3,30,29
Peptic ulcer diseae,3,27,7,4,4,2,28,36
Peptic ulcer diseae,2,19,10,6,5,3,29,31
Peptic ulcer diseae,1,25,11,5,6,1,28,22
Peptic ulcer diseae,2,21,17,4,4,2,29,24
Peptic ulcer diseae,1,27,11,5,6,3,30,31
Peptic ulcer diseae,2,21,10,4,5,2,28,40
Peptic ulcer diseae,1,19,12,6,6,3,30,24
Peptic ulcer diseae,2,21,18,4,4,1,28,33
Peptic ulcer diseae,3,25,9,6,6,3,30,31
Peptic ulcer diseae,1,27,12,5,4,2,28,29
AIDS,3,24,10,4,6,3,29,43
AIDS,2,20,12,5,5,2,30,26
AIDS,3,26,9,6,6,1,29,26
AIDS,2,20,14,5,4,2,28,24
AIDS,1,26,15,6,5,1,30,26
AIDS,3,19,10,5,4,3,28,36
AIDS,1,22,13,4,6,2,30,31
AIDS,3,19,16,5,5,3,28,36
AIDS,2,27,13,4,4,2,29,22
AIDS,1,19,14,5,6,3,28,44
Diabetes ,3,27,16,4,4,1,30,26
Diabetes ,1,25,7,6,5,2,29,24
Diabetes ,2,19,11,5,4,3,30,52
Diabetes ,1,20,14,6,6,1,28,22
Diabetes ,3,27,11,5,4,2,29,44
Diabetes ,1,22,13,4,5,1,28,28
Diabetes ,3,19,14,6,6,3,30,29
Diabetes ,1,25,15,4,4,2,29,22
Diabetes ,2,20,9,5,6,1,30,37
Diabetes ,3,19,8,6,4,2,28,30
Gastroenteritis,1,21,17,5,6,3,30,26
Gastroenteritis,2,22,10,4,4,1,28,30
Gastroenteritis,1,20,11,6,6,3,29,34
Gastroenteritis,2,24,16,5,4,1,28,36
Gastroenteritis,1,25,12,4,5,3,29,26
Gastroenteritis,2,20,10,5,4,1,30,30
Gastroenteritis,1,24,8,6,6,2,29,22
Gastroenteritis,2,20,11,5,5,3,28,28
Gastroenteritis,1,19,17,6,6,1,29,29
Gastroenteritis,2,21,16,4,4,2,30,22
Bronchial Asthma,3,19,15,6,5,1,29,40
Bronchial Asthma,1,22,9,5,6,3,28,26
Bronchial Asthma,3,19,15,4,4,2,29,31
Bronchial Asthma,1,24,14,6,5,3,28,22
Bronchial Asthma,2,25,11,5,6,1,29,41
Bronchial Asthma,1,23,14,4,5,3,30,28
Bronchial Asthma,3,24,18,5,4,2,29,34
Bronchial Asthma,2,20,16,6,5,3,30,30
Bronchial Asthma,3,19,14,4,6,2,29,34
Bronchial Asthma,2,24,11,6,5,1,30,33
Hypertension ,1,26,14,5,4,2,29,24
Hypertension ,3,20,11,4,5,1,30,28
Hypertension ,2,27,10,5,4,3,29,24
Hypertension ,3,24,8,6,6,1,30,29
Hypertension ,1,27,14,4,4,2,28,40
Hypertension ,2,24,7,5,6,3,29,24
Hypertension ,3,21,17,4,5,2,28,28
Hypertension ,1,24,18,5,4,3,30,30
Hypertension ,3,26,7,4,6,2,29,31
Hypertension ,1,24,18,6,4,3,28,36
Migraine,3,23,14,5,5,2,30,34
Migraine,1,25,15,6,6,1,28,30
Migraine,3,20,7,5,4,2,29,28
Migraine,2,25,17,6,5,1,28,36
Migraine,3,23,16,5,6,2,29,34
Migraine,2,27,10,4,5,1,28,30
Migraine,3,20,15,6,6,3,30,31
Migraine,2,24,9,5,5,2,29,31
Migraine,1,21,17,4,4,3,28,44
Migraine,2,20,16,5,5,2,30,26
Cervical spondylosis,3,19,14,4,6,1,28,40
Cervical spondylosis,1,23,9,6,4,2,29,24
Cervical spondylosis,2,20,15,5,5,1,28,22
Cervical spondylosis,1,24,11,6,6,3,29,24
Cervical spondylosis,3,23,13,5,4,1,28,28
Cervical spondylosis,2,24,17,4,6,2,29,34
Cervical spondylosis,1,26,16,6,4,1,28,20
Cervical spondylosis,2,19,7,4,5,3,29,31
Cervical spondylosis,1,24,9,6,4,2,30,44
Cervical spondylosis,2,26,11,4,6,3,28,22
Paralysis (brain hemorrhage),3,19,13,5,4,2,29,43
Paralysis (brain hemorrhage),1,27,11,4,5,3,28,26
Paralysis (brain hemorrhage),2,19,7,5,6,2,30,33
Paralysis (brain hemorrhage),3,24,12,4,5,1,29,28
Paralysis (brain hemorrhage),2,19,14,5,4,2,30,36
Paralysis (brain hemorrhage),3,27,17,6,5,3,29,24
Paralysis (brain hemorrhage),1,24,7,4,6,1,30,52
Paralysis (brain hemorrhage),3,22,14,5,4,2,28,22
Paralysis (brain hemorrhage),1,23,8,6,5,3,29,40
Paralysis (brain hemorrhage),3,21,15,4,6,1,28,26
Jaundice,2,20,14,6,4,3,30,40
Jaundice,3,27,9,5,5,1,28,28
Jaundice,1,26,8,6,4,3,30,40
Jaundice,2,22,14,5,6,1,28,29
Jaundice,1,26,13,6,5,3,30,40
Jaundice,3,27,17,4,6,2,28,26
Jaundice,2,23,10,6,5,1,30,33
Jaundice,3,24,17,4,6,2,29,28
Jaundice,1,25,15,5,4,3,28,33
Jaundice,3,27,10,4,5,2,29,28
Malaria,1,19,9,5,4,1,28,66
Malaria,3,21,10,6,6,3,29,72
Malaria,1,24,18,4,5,2,30,66
Malaria,2,22,13,5,4,3,29,71
Malaria,1,19,12,4,5,2,28,84
Malaria,3,20,13,5,4,1,29,71
Malaria,2,21,9,6,5,3,28,72
Malaria,3,20,16,5,6,1,30,95
Malaria,1,26,8,6,5,3,29,72
Malaria,2,27,7,5,4,1,30,70
Chicken pox,1,20,8,4,5,3,29,31
Chicken pox,3,25,16,6,6,1,28,36
Chicken pox,2,22,10,4,5,3,29,24
Chicken pox,3,20,18,5,4,1,28,26
Chicken pox,2,19,9,6,6,3,29,26
Chicken pox,3,27,8,5,5,2,28,36
Chicken pox,2,21,15,4,4,3,30,24
Chicken pox,3,20,7,6,6,1,29,34
Chicken pox,1,21,14,5,5,2,30,26
Chicken pox,2,19,7,6,6,1,28,34
Dengue,1,25,14,4,4,2,30,66
Dengue,2,24,18,6,6,3,28,77
Dengue,1,22,9,4,5,2,30,87
Dengue,3,23,8,5,4,1,29,84
Dengue,2,22,15,6,6,3,28,94
Dengue,3,26,18,4,4,1,29,55
Dengue,1,24,16,6,5,2,30,79
Dengue,2,19,9,5,6,1,29,72
Dengue,3,24,15,4,4,3,28,94
Dengue,2,25,9,6,6,1,30,60
Typhoid,1,27,10,4,5,3,28,41
Typhoid,2,26,17,6,6,1,30,33
Typhoid,1,20,18,5,5,3,29,31
Typhoid,2,24,13,4,4,2,30,26
Typhoid,1,26,16,5,6,3,29,40
Typhoid,2,25,10,6,4,2,30,22
Typhoid,3,21,16,5,6,3,29,31
Typhoid,2,24,8,4,5,1,28,28
Typhoid,3,26,14,6,6,3,29,31
Typhoid,2,19,18,4,4,2,30,24
hepatitis A,3,23,13,6,5,1,29,40
hepatitis A,1,24,9,4,4,3,28,26
hepatitis A,2,22,14,5,6,1,29,26
hepatitis A,3,27,9,4,5,3,28,33
hepatitis A,2,20,7,5,4,2,29,26
hepatitis A,3,26,13,4,6,3,30,28
hepatitis A,1,20,7,5,4,1,29,24
hepatitis A,2,21,17,6,6,3,30,28
hepatitis A,3,20,10,4,5,1,28,24
hepatitis A,1,23,7,6,6,2,29,24
Hepatitis B,2,21,11,4,5,3,30,36
Hepatitis B,1,19,13,5,4,1,28,22
Hepatitis B,2,20,9,4,5,3,29,52
Hepatitis B,3,27,7,5,4,1,30,26
Hepatitis B,1,20,12,6,6,3,28,20
Hepatitis B,2,25,18,5,5,1,30,36
Hepatitis B,3,22,14,6,4,2,28,24
Hepatitis B,1,24,10,5,5,3,30,31
Hepatitis B,2,19,13,4,4,2,28,28
Hepatitis B,3,27,9,6,6,3,30,22
Hepatitis C,2,25,8,4,5,2,29,24
Hepatitis C,1,19,17,6,4,3,28,36
Hepatitis C,3,24,12,5,6,1,29,28
Hepatitis C,2,20,14,4,5,2,30,40
Hepatitis C,1,23,18,6,6,1,29,26
Hepatitis C,3,27,12,4,5,3,30,36
Hepatitis C,1,26,8,6,6,1,28,24
Hepatitis C,3,23,17,5,5,3,30,26
Hepatitis C,2,25,7,6,4,2,29,28
Hepatitis C,1,23,12,5,5,1,30,28
Hepatitis D,3,25,16,6,4,2,29,28
Hepatitis D,1,22,7,4,5,1,28,33
Hepatitis D,2,24,15,6,4,3,29,34
Hepatitis D,1,26,8,5,5,2,28,33
Hepatitis D,3,20,17,6,4,3,30,41
Hepatitis D,1,21,13,4,5,2,29,22
Hepatitis D,3,23,12,6,4,3,28,40
Hepatitis D,2,19,9,4,6,1,29,28
Hepatitis D,1,26,7,5,4,3,30,36
Hepatitis D,3,20,16,4,5,2,28,28
Hepatitis E,2,26,7,6,6,3,30,26
Hepatitis E,3,20,10,4,4,1,28,28
Hepatitis E,1,22,12,6,5,3,30,31
Hepatitis E,3,19,15,5,4,1,28,28
Hepatitis E,1,26,14,4,5,3,30,24
Hepatitis E,2,21,7,6,4,2,28,31
Hepatitis E,1,25,13,5,6,1,30,30
Hepatitis E,3,19,9,6,4,3,28,31
Hepatitis E,2,26,17,4,5,1,29,33
Hepatitis E,1,21,15,6,6,2,28,31
Alcoholic hepatitis,2,19,11,5,5,3,30,24
Alcoholic hepatitis,1,22,13,6,4,1,28,26
Alcoholic hepatitis,3,23,17,4,5,3,30,34
Alcoholic hepatitis,2,24,11,5,6,2,28,29
Alcoholic hepatitis,1,25,7,6,4,1,30,43
Alcoholic hepatitis,2,22,12,4,5,3,28,26
Alcoholic hepatitis,1,23,8,5,4,1,29,30
Alcoholic hepatitis,3,19,13,6,6,2,30,24
Alcoholic hepatitis,1,26,18,4,5,1,28,40
Alcoholic hepatitis,3,23,11,6,6,3,30,22
Tuberculosis,2,21,12,4,5,2,28,26
Tuberculosis,3,23,16,6,4,3,30,36
Tuberculosis,2,22,7,5,5,1,29,26
Tuberculosis,1,26,13,6,4,3,28,29
Tuberculosis,3,24,7,5,6,1,29,33
Tuberculosis,2,26,17,6,4,3,28,29
Tuberculosis,3,25,9,5,6,1,30,20
Tuberculosis,1,27,10,4,4,2,29,34
Tuberculosis,2,25,11,5,6,1,28,22
Tuberculosis,3,23,12,4,4,2,30,34
Common Cold,1,19,17,5,6,1,28,9
Common Cold,2,25,18,6,5,2,29,8
Common Cold,1,19,8,5,4,3,28,8
Common Cold,2,24,13,4,5,2,30,7
Common Cold,3,19,8,6,6,1,28,8
Common Cold,2,25,9,4,4,2,30,6
Common Cold,1,22,8,5,5,3,28,10
Common Cold,2,27,16,4,6,2,29,6
Common Cold,3,26,9,5,5,1,30,6
Common Cold,2,19,17,4,4,2,28,7
Pneumonia,3,26,8,6,6,1,29,34
Pneumonia,1,21,7,4,5,2,30,28
Pneumonia,3,19,11,6,6,1,29,34
Pneumonia,2,26,18,5,4,2,28,28
Pneumonia,3,23,7,6,5,3,29,37
Pneumonia,2,19,8,5,4,1,28,24
Pneumonia,3,21,17,4,5,2,29,40
Pneumonia,2,22,12,6,4,1,30,24
Pneumonia,1,20,7,5,5,2,28,36
Pneumonia,2,25,9,6,6,1,30,34
Dimorphic hemmorhoids(piles),1,27,17,5,4,2,29,33
Dimorphic hemmorhoids(piles),3,23,15,4,6,1,30,26
Dimorphic hemmorhoids(piles),1,24,7,6,4,3,28,20
Dimorphic hemmorhoids(piles),3,20,9,4,6,2,29,29
Dimorphic hemmorhoids(piles),2,24,17,5,4,3,30,26
Dimorphic hemmorhoids(piles),1,22,16,4,6,1,28,36
Dimorphic hemmorhoids(piles),2,25,12,5,5,3,29,29
Dimorphic hemmorhoids(piles),1,27,10,6,4,1,28,30
Dimorphic hemmorhoids(piles),2,25,8,5,6,3,29,28
Dimorphic hemmorhoids(piles),1,27,7,4,4,1,30,26
Heart attack,3,23,16,5,6,3,28,40
Heart attack,1,27,10,6,4,1,30,26
Heart attack,3,20,8,4,6,3,29,30
Heart attack,1,24,13,5,5,1,30,26
Heart attack,3,26,14,4,4,3,29,31
Heart attack,2,24,11,5,6,2,28,33
Heart attack,1,19,13,4,4,1,29,28
Heart attack,3,27,15,6,5,2,30,36
Heart attack,2,25,18,5,4,1,29,34
Heart attack,3,27,15,4,6,2,30,30
Varicose veins,1,25,9,6,5,1,29,22
Varicose veins,3,26,18,5,4,2,30,43
Varicose veins,1,25,14,6,6,1,29,24
Varicose veins,2,22,13,4,4,3,28,40
Varicose veins,3,20,18,6,6,1,29,29
Varicose veins,1,26,15,5,5,2,28,36
Varicose veins,3,23,14,4,4,3,30,31
Varicose veins,1,21,16,6,5,2,28,22
Varicose veins,2,27,9,5,4,3,30,34
Varicose veins,1,24,11,4,5,1,28,33
Hypothyroidism,2,23,7,5,4,2,29,37
Hypothyroidism,3,27,18,4,5,3,30,33
Hypothyroidism,2,23,17,6,6,1,28,34
Hypothyroidism,3,24,18,5,5,3,29,33
Hypothyroidism,2,20,14,4,6,1,28,37
Hypothyroidism,1,23,18,5,5,3,30,36
Hypothyroidism,2,19,9,4,6,2,28,34
Hypothyroidism,1,22,12,6,4,1,29,24
Hypothyroidism,2,21,17,4,6,3,28,40
Hypothyroidism,1,25,11,6,4,1,29,28
Hyperthyroidism,2,27,18,4,5,2,28,28
Hyperthyroidism,1,19,13,6,4,3,30,36
Hyperthyroidism,3,20,14,5,5,2,28,26
Hyperthyroidism,1,27,17,4,6,1,29,28
Hyperthyroidism,2,22,10,6,5,3,28,36
Hyperthyroidism,1,25,15,5,4,1,30,26
Hyperthyroidism,3,19,11,4,5,2,29,33
Hyperthyroidism,2,26,10,5,4,3,28,22
Hyperthyroidism,1,25,14,4,5,2,30,31
Hyperthyroidism,2,23,15,6,4,1,29,28
Hypoglycemia,1,27,11,5,5,2,30,24
Hypoglycemia,3,19,15,4,4,1,28,41
Hypoglycemia,2,23,7,5,5,3,29,24
Hypoglycemia,3,20,13,6,6,1,28,28
Hypoglycemia,1,25,9,5,4,3,29,28
Hypoglycemia,3,24,7,4,6,1,28,28
Hypoglycemia,1,20,18,5,5,2,29,36
Hypoglycemia,2,26,9,6,4,3,30,28
Hypoglycemia,3,19,15,4,6,2,29,28
Hypoglycemia,2,24,9,5,4,1,28,28
Osteoarthristis,1,21,15,6,5,3,29,33
Osteoarthristis,3,27,8,5,6,2,28,26
Osteoarthristis,2,26,17,6,5,1,30,31
Osteoarthristis,3,20,14,4,6,2,28,24
Osteoarthristis,2,27,17,5,5,3,30,33
Osteoarthristis,1,22,13,4,6,2,29,37
Osteoarthristis,3,27,7,5,4,3,30,22
Osteoarthristis,1,24,8,4,6,1,28,40
Osteoarthristis,2,23,18,6,5,3,29,29
Osteoarthristis,3,22,16,5,6,1,30,31
Arthritis,2,27,9,4,4,3,28,40
Arthritis,1,24,17,5,6,1,30,31
Arthritis,2,26,10,6,4,2,29,24
Arthritis,3,19,15,4,6,3,28,40
Arthritis,2,24,9,5,5,1,29,26
Arthritis,3,21,17,6,6,2,30,40
Arthritis,1,26,7,4,5,1,28,31
Arthritis,2,23,10,5,6,3,29,30
Arthritis,1,20,13,4,5,1,28,28
Arthritis,3,22,15,5,6,3,30,34
(vertigo) Paroymsal  Positional Vertigo,1,21,12,6,4,2,29,28
(vertigo) Paroymsal  Positional Vertigo,2,27,13,4,5,3,30,26
(vertigo) Paroymsal  Positional Vertigo,1,20,11,6,6,1,28,28
(vertigo) Paroymsal  Positional Vertigo,2,22,8,5,4,2,29,29
(vertigo) Paroymsal  Positional Vertigo,3,26,18,4,6,3,28,28
(vertigo) Paroymsal  Positional Vertigo,1,20,9,6,5,2,30,36
(vertigo) Paroymsal  Positional Vertigo,3,23,17,4,6,1,28,24
(vertigo) Paroymsal  Positional Vertigo,2,20,13,6,4,3,30,33
(vertigo) Paroymsal  Positional Vertigo,1,22,12,5,6,1,28,26
(vertigo) Paroymsal  Positional Vertigo,3,19,14,4,4,2,30,28
Acne,1,21,16,6,6,1,28,36
Acne,3,23,18,4,4,2,30,24
Acne,1,24,9,5,5,3,29,22
Acne,2,27,11,4,4,1,30,43
Acne,1,20,12,6,5,3,29,22
Acne,2,23,15,5,6,1,30,44
Acne,1,24,12,6,5,2,28,24
Acne,3,26,8,5,4,3,30,26
Acne,2,25,9,4,6,2,28,26
Acne,1,21,12,5,5,1,30,26
Urinary tract infection,2,19,16,4,4,3,29,28
Urinary tract infection,1,26,15,5,5,1,30,44
Urinary tract infection,2,24,13,6,6,2,28,20
Urinary tract infection,1,19,14,5,4,1,29,34
Urinary tract infection,2,23,18,6,6,3,28,26
Urinary tract infection,1,27,8,5,4,2,29,28
Urinary tract infection,3,25,12,4,6,3,28,26
Urinary tract infection,1,24,13,6,4,2,29,34
Urinary tract infection,2,21,14,5,5,1,30,29
Urinary tract infection,3,22,12,6,6,2,28,33
Psoriasis,2,19,18,4,5,3,29,24
Psoriasis,1,26,7,5,6,2,28,28
Psoriasis,2,23,12,4,4,1,29,36
Psoriasis,3,20,13,6,6,2,30,31
Psoriasis,1,22,16,4,4,1,28,30
Psoriasis,3,25,14,5,5,2,30,29
Psoriasis,2,24,17,4,4,1,28,43
Psoriasis,3,25,13,5,6,2,30,29
Psoriasis,1,24,12,6,5,1,28,28
Psoriasis,3,21,8,5,6,3,29,37
Impetigo,1,20,12,4,4,2,28,26
Impetigo,2,22,18,6,5,3,30,28
Impetigo,1,25,10,5,6,1,28,36
Impetigo,2,24,12,4,5,2,30,29
Impetigo,3,27,18,5,6,1,29,36
Impetigo,1,21,15,4,5,3,30,22
Impetigo,3,20,8,6,4,2,28,31
Impetigo,1,25,12,4,6,3,30,28
Impetigo,3,24,10,6,5,2,29,28
Impetigo,2,21,13,5,4,3,30,28
Fungal infection,1,22,9,6,5,1,28,14
Allergy,2,19,18,5,4,3,30,34
GERD,1,27,13,4,5,2,29,24
